Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
NCM55,OUT013,3078.427326046805
FDG47,OUT045,4128.849747000401
NCU41,OUT017,3054.5399143588725
NCK31,OUT017,765.4574422597384
FDZ46,OUT045,1660.505416002661
FDU13,OUT027,3850.9662462863807
NCF19,OUT045,746.5659156765719
NCJ43,OUT013,2925.862813977787
NCJ05,OUT045,2505.3646765700314
FDS04,OUT027,3126.4571548740105
FDX28,OUT010,240.11279061120277
FDB41,OUT027,1223.349592121275
FDG53,OUT046,2087.3200562758034
FDL15,OUT010,363.0680283079795
FDQ08,OUT049,931.1243432560411
DRN36,OUT013,1573.318101818899
FDI46,OUT013,4082.015012422518
FDG16,OUT027,5986.879517563694
FDV32,OUT013,1051.3312057782045
FDF44,OUT010,288.7554288459465
FDK04,OUT018,898.1274497171971
NCA41,OUT013,3063.896520590836
FDD51,OUT017,656.4425606522248
NCZ53,OUT045,3146.6482896240877
FDP01,OUT027,3883.4018639497635
FDY25,OUT049,3090.1067423486293
FDB17,OUT018,2865.4747786959156
NCV54,OUT018,1972.6329982621924
FDJ32,OUT017,993.4188491300634
FDA37,OUT049,2054.5868460553447
FDG35,OUT035,2927.71638715385
NCM05,OUT018,3832.2371093668726
FDG45,OUT046,3547.6639617057203
FDH28,OUT013,685.1443243476376
NCE18,OUT049,4048.0448649944224
FDH38,OUT045,1939.2450664643025
FDR56,OUT013,3094.648039931484
FDH17,OUT027,2742.5852378995496
FDD39,OUT049,3471.7804404695476
FDB41,OUT049,742.816868276985
NCR53,OUT046,3604.3072480436504
FDX46,OUT017,870.6445406964164
FDV28,OUT049,606.2771767213716
FDA08,OUT018,2569.7131763700945
FDH45,OUT017,648.5867504229385
NCS38,OUT010,275.12107866111035
FDD40,OUT010,513.292664209029
DRM59,OUT035,2447.1498832901884
NCJ43,OUT018,2914.9336561457194
NCN29,OUT013,780.0951326665049
NCC19,OUT045,3159.836941223164
FDR56,OUT035,3150.5635970193516
FDZ43,OUT049,4002.6479057427705
FDJ32,OUT010,132.8638366260883
DRH03,OUT017,1405.0574580867979
NCZ54,OUT035,2690.7051025653623
FDE26,OUT017,2420.570599933742
FDS03,OUT045,1019.5039784207247
DRZ24,OUT019,282.6764636687712
FDO48,OUT027,5995.473712917113
FDW39,OUT049,2893.995742342214
NCK05,OUT049,952.1968682004742
NCK30,OUT017,3977.61197711032
FDT27,OUT018,3581.0840537409904
FDS08,OUT019,431.38678211663716
NCJ19,OUT049,875.0850534238069
FDC58,OUT045,671.4115382656789
DRE37,OUT013,3090.8085569980535
FDW02,OUT035,2053.74675923711
FDJ02,OUT010,358.748216945943
FDX09,OUT045,2890.6522442321234
FDT31,OUT010,498.5705516131101
FDI24,OUT049,2896.1264752950974
FDY09,OUT045,2969.841060706795
FDV28,OUT045,600.0596656138833
DRM47,OUT049,3190.351337339409
FDT52,OUT019,579.8754057117153
FDI48,OUT018,849.3882749437848
FDY55,OUT017,3989.4147331501836
FDU48,OUT013,2115.694193562609
FDN25,OUT045,873.6405770383019
FDP20,OUT049,2062.5087475425635
FDJ15,OUT013,3131.561387192022
FDD04,OUT018,2014.2999438595998
FDY58,OUT045,3824.7677146136916
FDR37,OUT018,2967.3105611970195
FDF44,OUT013,2108.127805220872
FDD32,OUT045,1317.574496012384
FDR57,OUT017,2473.3079180691107
DRG39,OUT027,1383.6644694962251
FDX15,OUT017,2549.9870562522583
DRN37,OUT045,2642.5011418775775
FDW40,OUT027,3126.4571548740105
FDB32,OUT049,1446.1642275714216
FDM40,OUT018,2085.692301770265
FDE39,OUT027,3024.128525559942
DRH49,OUT017,1312.1517088451824
FDT46,OUT049,751.5619321809515
NCF06,OUT035,4085.8544984949012
FDP07,OUT017,3072.093534897475
FDC04,OUT013,4073.223672650667
FDZ32,OUT017,1650.7440543655903
FDD50,OUT045,2744.292476355478
FDU56,OUT017,3109.390060975015
FDV34,OUT017,1026.7303389262643
NCY41,OUT013,659.5452876895192
NCK18,OUT046,2805.665104128231
DRH25,OUT049,808.0150922300579
FDT57,OUT046,3964.291482857272
FDV56,OUT018,1630.542740374437
FDV12,OUT045,1553.4673805168577
FDN52,OUT017,1375.6871085275054
FDX38,OUT035,744.0153274290824
FDE47,OUT018,1998.1257485626381
NCO07,OUT013,3462.9195824250755
FDV09,OUT027,3857.2796352102137
FDZ23,OUT019,479.8304661862119
DRH51,OUT018,1381.286345333762
NCY54,OUT045,2861.142210694232
DRG49,OUT013,4036.7580960691967
NCC19,OUT049,3192.549980562499
NCV53,OUT045,4053.214048585021
FDZ47,OUT019,246.84871655977605
NCO26,OUT018,1852.9092576621367
NCP02,OUT045,937.6933438482095
NCW30,OUT018,3781.815830710255
NCN55,OUT046,3960.6268266025086
FDB20,OUT010,147.64206995814422
DRL11,OUT013,2468.284213548866
DRD60,OUT045,3117.3117214543727
FDW14,OUT010,210.76403925767204
FDL27,OUT010,141.54386744977103
FDU09,OUT018,896.9258076190786
DRH36,OUT027,1596.2734384954526
FDP34,OUT027,4044.9323390801724
FDE04,OUT017,2914.359049508627
FDZ57,OUT027,3126.4571548740105
FDF02,OUT010,236.2886779156097
FDG28,OUT045,4022.4788971592106
NCI31,OUT046,611.5885766155491
FDT43,OUT013,794.4591130974269
FDU20,OUT046,2086.577519616677
FDD53,OUT013,709.5340607182839
FDW15,OUT045,2468.6805113390565
NCT53,OUT045,2669.627555075247
NCG55,OUT027,2988.8800902976586
FDD48,OUT035,1888.9096901501202
FDG47,OUT049,4131.836435328538
FDI21,OUT017,1011.1441086767045
FDT27,OUT017,3828.246340707344
DRO35,OUT013,1956.5923794160908
FDD33,OUT017,3879.014339014927
FDC04,OUT035,4022.8864283319185
FDY34,OUT013,2731.213477756499
DRJ49,OUT049,2073.0464949154875
FDE05,OUT049,2420.7124930027458
FDU31,OUT017,3553.9345128457794
NCN19,OUT027,5108.392358748074
FDK56,OUT027,5092.614643428883
FDK58,OUT017,1644.354204962917
NCJ42,OUT035,1644.466429300146
FDZ34,OUT027,5473.486348657288
FDA52,OUT018,2868.045724208313
NCR29,OUT013,943.3173357076491
FDT48,OUT035,3310.5586539998553
DRJ51,OUT019,567.9902920750206
NCS54,OUT046,3014.7843030092404
FDV01,OUT035,2491.5482147936973
DRG51,OUT027,4291.257826100107
NCG42,OUT013,2117.643698903881
FDA51,OUT049,1917.4661064377851
FDV19,OUT010,392.33567046508927
NCT18,OUT045,3140.1474456483134
NCS41,OUT045,3141.1254778813914
FDO03,OUT046,3803.488090433944
FDL12,OUT010,132.54391905766704
FDY37,OUT010,339.3880635998825
FDI58,OUT049,1412.2862930177687
FDT28,OUT018,2396.3880727541973
NCC42,OUT010,295.30222975383595
FDO01,OUT017,2108.466368391075
FDJ02,OUT013,2428.1568488692847
FDQ04,OUT018,644.5592501051234
DRL47,OUT013,2098.6138371108473
FDZ32,OUT035,1657.3725025989688
FDC35,OUT035,3425.932086342437
FDX14,OUT045,1090.31225243693
FDZ35,OUT013,1649.2703798448504
FDL14,OUT013,2432.3910924262836
FDO04,OUT049,875.2096287274002
DRK11,OUT017,2401.8244596324184
FDB44,OUT018,3292.5485976688715
FDZ50,OUT049,3189.316007144984
FDI12,OUT027,2499.862543025826
FDU43,OUT017,3912.662143549081
FDD58,OUT010,232.81223695603123
FDB27,OUT017,3170.8536444955575
FDB04,OUT018,1387.0520527986084
NCO17,OUT013,2020.5111864576859
FDL12,OUT017,868.8231966558026
DRJ13,OUT049,2584.766088996976
FDD57,OUT045,1547.7178870665862
FDW19,OUT035,1721.754555120503
DRD27,OUT018,1589.197422562824
FDH27,OUT027,3850.9662462863807
NCW30,OUT027,6002.657232882886
FDR40,OUT018,1325.8633355064187
FDG05,OUT013,2470.605005507179
NCY41,OUT019,128.57780097894886
FDI38,OUT018,3224.331212575047
FDR20,OUT046,675.9349129514262
FDE09,OUT017,1661.7351730135777
FDN50,OUT019,234.79948061616724
DRF27,OUT045,2426.956782817212
DRF51,OUT013,662.6136897357104
NCO02,OUT019,142.19314155716532
FDB51,OUT027,1426.2965537408136
FDJ50,OUT013,888.7239062467971
FDN52,OUT013,1446.2901614836053
FDX14,OUT013,1370.9816273204765
FDT27,OUT019,575.0783749886436
FDV10,OUT013,696.6602329577076
FDU33,OUT046,699.769822804934
FDU58,OUT046,3207.972451233826
NCP42,OUT027,5535.977953104125
FDL51,OUT027,5991.0869227895155
DRH15,OUT027,1223.349592121275
FDU16,OUT017,1357.7954263480235
FDW15,OUT017,2451.5059343089674
FDQ44,OUT045,2047.699415951572
NCI06,OUT027,4863.070025948396
DRK23,OUT019,567.8509845150521
FDC28,OUT035,1661.395870436566
NCY17,OUT019,128.57780097894886
NCV05,OUT018,2454.364290629751
FDM34,OUT019,298.0347250155491
DRD60,OUT027,5093.66195285014
FDT38,OUT046,1366.2372876592503
FDQ57,OUT018,2381.510810672786
FDE59,OUT027,1202.8972884555183
NCM43,OUT046,2772.937767327435
DRI51,OUT049,2852.048971163432
NCG30,OUT017,2093.8184706826714
NCK54,OUT035,1905.7150795323737
FDQ16,OUT019,262.8714377743413
FDI36,OUT013,3111.9952129643284
FDX16,OUT027,3850.9662462863807
FDA34,OUT046,2967.1028840986914
FDJ48,OUT018,3697.96053676443
FDU47,OUT035,2065.089059576949
FDS39,OUT046,2119.4451512945375
FDD11,OUT046,4032.034031467905
FDM16,OUT027,1489.3347722224548
FDU56,OUT018,2962.986916343879
FDQ32,OUT017,2083.814341471738
DRK35,OUT013,687.6592889707188
FDA58,OUT049,3720.3797994826864
DRG48,OUT019,356.20584673071824
FDT59,OUT010,581.031771279069
FDQ31,OUT019,217.10288954226547
FDS51,OUT018,1051.402399810081
FDW32,OUT027,2411.496742949801
FDI15,OUT027,5986.879517563694
NCV30,OUT017,940.5047493048629
DRG25,OUT049,3201.7247592118524
FDT02,OUT013,658.6258149622732
FDO33,OUT027,2988.8800902976586
FDP38,OUT035,761.9932838113536
FDZ45,OUT035,3171.391408661092
NCA54,OUT027,4863.11360911419
FDU33,OUT017,725.492365142985
FDN58,OUT017,3841.7197390976003
FDI05,OUT045,1167.1417680614982
FDM57,OUT019,203.13375423751677
NCS42,OUT027,2513.032601336398
FDB57,OUT045,3625.5636738598128
FDC03,OUT045,3160.3823317974006
FDZ58,OUT013,2095.624207519149
NCK29,OUT045,2054.5968746764174
NCR53,OUT045,3622.694825099453
FDE26,OUT027,3850.9662462863807
FDU52,OUT049,2465.306579371009
FDE41,OUT027,2169.501379642888
FDU38,OUT018,2990.886516202439
FDA52,OUT017,2804.5699560441326
FDW46,OUT046,1039.2466984726423
DRI59,OUT035,3773.9313967558683
FDT38,OUT035,1364.1078447150044
FDL33,OUT018,3030.3751509625636
FDQ01,OUT027,5995.945938844073
FDJ08,OUT046,3178.824701184764
FDQ47,OUT049,605.5397453488439
NCZ18,OUT013,4006.1735863088834
FDE29,OUT017,921.7718691172053
FDF10,OUT027,3850.9662462863807
FDC48,OUT049,1338.3361194200863
FDY58,OUT013,3860.6006125010217
NCX30,OUT010,581.2643455000618
FDV11,OUT013,2875.979686612587
FDT46,OUT046,753.246367926558
DRD01,OUT019,128.57780097894886
FDQ11,OUT013,4172.455922682536
NCM41,OUT017,1413.5668597825781
NCC55,OUT013,659.3212806377601
FDG45,OUT027,5986.879517563694
NCQ54,OUT049,2908.080256073386
FDM34,OUT045,2053.603630244968
FDD17,OUT019,572.9313243882473
FDN38,OUT027,5989.919538662471
FDB53,OUT018,2375.8715546437707
NCL06,OUT035,4119.674020697687
NCV18,OUT019,206.3366730420417
FDX25,OUT013,3097.707030120237
FDB39,OUT046,883.7183588739665
FDC33,OUT049,3195.912867909164
NCO14,OUT018,679.1273484296846
FDA58,OUT027,5984.882192579427
NCQ02,OUT017,3152.057003646143
NCR53,OUT017,3675.611281896569
FDN52,OUT046,1381.6773157635098
FDG26,OUT046,4114.998519238242
FDE23,OUT027,1223.6619675466004
DRI37,OUT013,966.7483419511776
DRH37,OUT018,2620.4171804860234
FDO01,OUT035,2066.16900023167
FDK45,OUT049,1891.3260561042446
FDP23,OUT049,3536.761636226455
FDM33,OUT035,3481.788495450144
FDD36,OUT017,2072.990601049164
FDL56,OUT017,1360.590537754433
FDT27,OUT010,576.4663174647881
FDG52,OUT017,668.9187091336746
NCL42,OUT035,3994.831930434159
DRJ24,OUT046,3184.6900101792526
FDV38,OUT046,838.864024001507
FDT35,OUT045,2760.0734188554848
FDY51,OUT045,3445.3989144021284
FDC37,OUT017,1650.670334378649
NCP43,OUT013,2960.976065284146
FDO33,OUT045,1730.135680224015
FDW04,OUT018,2018.2469703171816
NCC31,OUT046,2504.5053016255665
FDK22,OUT049,3526.5860622082055
FDJ50,OUT017,865.9147864628533
FDV13,OUT017,1380.8624312172562
DRL60,OUT017,2405.7061144309246
FDW03,OUT017,1651.3052608023468
FDY27,OUT035,2913.3989188384394
FDB39,OUT027,1383.6644694962251
FDU59,OUT045,2624.4972065494885
FDZ57,OUT049,2090.0950333710534
FDO21,OUT049,3774.935827650464
FDS43,OUT018,3012.196816765368
FDU28,OUT010,497.52056333313936
FDC51,OUT010,274.4007256092632
FDW16,OUT010,224.5670812337726
FDP32,OUT010,286.6738042920626
FDB60,OUT019,510.84874948307754
NCQ30,OUT046,2055.012976494267
FDD26,OUT049,3200.002885721141
FDI44,OUT045,1247.4589961433599
DRH23,OUT046,886.4503159399444
FDO44,OUT046,1701.4424050223556
FDG04,OUT046,3198.941581007548
FDM32,OUT027,2541.3848361907612
FDM09,OUT013,2773.26004659192
FDZ47,OUT013,1609.3219478682627
FDM40,OUT027,3161.0338236700863
FDY48,OUT017,1634.5086449498806
NCM30,OUT045,665.3117575847463
FDX36,OUT010,577.5185929966108
DRF03,OUT017,620.1570364800891
FDN51,OUT049,4105.978807852935
FDM57,OUT049,1347.5714601337684
FDB35,OUT049,1437.9893920917748
FDY13,OUT027,1888.3035296936512
FDA37,OUT017,2076.917347597666
NCX53,OUT017,2134.7022629835647
FDD59,OUT018,1336.8886031600298
FDX10,OUT019,128.57780097894886
FDC03,OUT018,3015.250024627817
FDW43,OUT035,3819.1231088486343
FDW10,OUT046,2823.397823745917
FDY14,OUT027,5999.100383612514
FDV43,OUT045,720.5953895959809
FDO40,OUT013,2424.560214410391
FDP46,OUT027,2519.0589871572065
NCE43,OUT019,399.03232130733915
FDD05,OUT035,2039.8835311332496
FDJ60,OUT010,397.95795954091824
DRE27,OUT018,1495.2559409406617
FDO11,OUT035,4136.832879475475
DRG11,OUT027,2886.3245379681557
FDK33,OUT010,571.5588899863752
DRM23,OUT045,2760.168841622948
FDJ02,OUT027,3850.9662462863807
NCZ05,OUT045,1652.023337889265
NCL30,OUT013,2111.552488921592
FDZ19,OUT018,2791.7191199363497
FDM45,OUT049,2051.692447963949
FDO36,OUT046,2963.924143921622
NCK31,OUT045,756.6409771057837
DRJ37,OUT045,2448.30256123205
FDP24,OUT018,1985.6919992613746
FDF46,OUT013,1945.6599122357102
FDX46,OUT019,130.9969009864403
NCL18,OUT045,3047.3839999390793
FDJ26,OUT013,3384.909543058002
FDJ07,OUT045,1922.9117286894577
FDY15,OUT013,2457.4146644241023
DRG01,OUT045,1139.528466177841
FDF58,OUT045,1025.3263964222674
FDZ14,OUT019,284.85114126723806
FDP31,OUT049,1009.1033364750084
FDH45,OUT013,707.309276537432
FDA09,OUT010,427.9883488782439
FDW31,OUT035,3185.0890994832275
FDA57,OUT046,658.6611524400075
NCE55,OUT035,2875.992209515869
FDC17,OUT019,570.0231652866818
FDC59,OUT013,1113.8777563532835
FDA22,OUT013,2738.9694716934096
FDK52,OUT035,3656.178711273096
NCM26,OUT046,2508.0155686798926
NCT53,OUT035,2779.5820738829066
FDW45,OUT018,2402.6151345384073
NCI18,OUT035,3701.0662507608545
FDE38,OUT018,2552.2734345601507
FDF08,OUT019,215.34980140715564
FDY58,OUT010,581.2643455000618
FDF58,OUT019,135.3339805737057
FDX39,OUT017,3541.3867051618317
FDB44,OUT049,3547.3490488082357
FDF28,OUT013,2102.660021324738
FDE39,OUT013,1954.9049007947665
FDT37,OUT018,3755.282497214731
FDZ45,OUT017,3201.313496227627
FDO40,OUT035,2457.9489204655433
FDM57,OUT027,2378.932665864521
DRG36,OUT017,2845.3036723789096
FDY36,OUT010,142.85146356982986
DRL60,OUT027,3883.4018639497635
FDS25,OUT019,264.392232483307
DRF49,OUT027,2983.6208684786516
FDP16,OUT045,4026.5608765764277
FDS60,OUT049,2955.9591769238095
FDU15,OUT027,1208.1756747906118
FDK43,OUT046,2083.168762795994
FDN25,OUT046,882.896245886549
FDE53,OUT049,1646.6813057080903
FDB22,OUT013,2415.8355171525827
FDE39,OUT017,2049.9675547765682
FDX35,OUT035,3722.2765658330595
NCG54,OUT049,2818.8823538799647
FDH27,OUT035,2433.5591110889586
NCK42,OUT013,3462.899192869851
FDS25,OUT049,1658.6338380233822
FDI10,OUT018,2782.665103269284
FDU35,OUT035,1620.6099140430656
FDI04,OUT017,3205.924555198096
DRK23,OUT035,4113.290474755234
FDB53,OUT019,357.917210948297
FDY02,OUT049,4108.212229736078
FDM60,OUT035,644.7120684313911
NCJ31,OUT010,576.3233131868353
DRP35,OUT017,2080.2712387266292
NCQ30,OUT018,2010.8510547963033
DRL11,OUT010,386.974146511481
FDU01,OUT013,3056.8827412488527
FDR39,OUT035,2887.3470423178137
FDO08,OUT046,2661.216601777227
FDC02,OUT045,4190.768884476413
NCZ29,OUT035,2055.5380516344517
FDF29,OUT010,288.276881222802
FDZ23,OUT017,3076.358696557927
NCU53,OUT018,2607.0642825308423
NCW30,OUT013,4160.025418896127
NCM26,OUT027,3977.4758392835506
FDV50,OUT027,3078.1993458359652
FDW15,OUT049,2475.7588572189125
FDI35,OUT027,5093.66195285014
FDO11,OUT017,4072.6461096464423
FDN48,OUT046,1414.0194105972218
NCA17,OUT049,2469.154355826391
NCN54,OUT013,1353.5134011376524
FDP22,OUT013,780.703247922289
NCB54,OUT035,2049.6597253258196
FDD08,OUT045,606.0489524471943
DRM48,OUT010,128.57780097894886
FDG41,OUT027,2966.872291978736
FDE44,OUT027,1223.7263407864964
FDE26,OUT035,2422.588398587541
NCS38,OUT013,1939.7624827539157
NCJ54,OUT018,3592.8066517216607
FDI40,OUT019,242.60355055025812
FDN45,OUT018,3405.6150226779114
FDU43,OUT046,3978.3113493894157
FDI04,OUT010,509.8117596286774
NCC07,OUT018,1622.3030809106294
NCC07,OUT019,249.2390536595933
NCD18,OUT045,3792.6445781282005
FDU55,OUT035,4162.711145016767
FDX59,OUT035,601.7184472085951
FDR52,OUT049,3172.809733483679
NCP17,OUT013,1106.3792428964107
FDQ32,OUT045,2047.0187401612604
NCT17,OUT049,3163.770034435976
FDO10,OUT049,876.8531135436939
FDE32,OUT049,606.1903192826088
FDN44,OUT045,2618.759900662064
FDH02,OUT035,1387.7799857372966
FDK60,OUT013,1611.0967931665953
FDS24,OUT019,212.92354877930546
FDL03,OUT010,567.2658641077762
FDB46,OUT027,5983.579006716398
FDO48,OUT049,3724.5020387028844
FDZ39,OUT049,1639.9036966717704
FDT02,OUT027,1203.525414390783
FDC50,OUT013,1529.09715770095
FDP39,OUT035,766.7109747229474
DRG15,OUT018,952.7982939064561
FDP10,OUT018,1614.8763799272272
FDF53,OUT027,4962.751023562797
FDN34,OUT045,2794.916408423935
FDK02,OUT045,2033.9634118368497
FDC23,OUT045,2911.3580582172685
FDJ10,OUT019,298.28116086805085
FDE53,OUT035,1654.2029361668508
FDR25,OUT035,4119.642879390566
FDW50,OUT046,2667.8815219195794
FDS09,OUT049,766.7245671570668
FDW49,OUT010,432.3972286735258
FDU51,OUT046,2875.0126771631567
FDF28,OUT018,2006.7174543121318
NCY30,OUT018,2844.180391697423
FDD44,OUT045,4140.843016450476
FDX09,OUT017,2883.7933084021765
NCF30,OUT013,2114.1517953266166
FDZ50,OUT019,484.1252493677463
FDW37,OUT013,1453.8398520201465
FDD11,OUT049,4037.9694589059745
DRH39,OUT018,1192.557200045899
FDA36,OUT049,3235.3517658025785
NCG43,OUT049,1409.9510082519728
FDF02,OUT035,1644.2589603560784
FDP57,OUT027,2838.428532865607
NCE42,OUT017,3870.9366393157165
NCR38,OUT027,5997.103058628244
FDP03,OUT019,289.8043495217585
FDO51,OUT035,668.1341650508651
NCQ42,OUT046,2078.113660181689
NCM41,OUT046,1395.3125617358269
FDH48,OUT027,2375.066050003617
DRF60,OUT046,3886.648479066796
FDJ27,OUT035,1622.9266599146029
FDQ14,OUT013,2421.3812335671773
FDN27,OUT017,1974.395168082488
NCQ02,OUT046,3186.026510143829
FDJ33,OUT049,2059.705600799453
FDP07,OUT027,5530.232459653144
DRE01,OUT049,3912.665854630402
FDU36,OUT045,1616.0204901707918
FDL28,OUT017,3822.859414413964
NCX53,OUT046,2108.619461459941
FDZ39,OUT013,1643.5137783853543
NCP42,OUT013,3116.450742593837
FDJ14,OUT035,1327.5927469054739
FDK04,OUT049,873.4482005257225
NCC19,OUT017,3151.407734788135
FDS09,OUT018,768.1921713974692
FDZ02,OUT046,1618.6063529429643
FDD35,OUT018,2014.7448263042506
NCY42,OUT017,2447.357605871919
FDB05,OUT045,3960.003275721858
FDF20,OUT035,3161.8261064205158
NCO41,OUT018,1546.5984107349245
FDC40,OUT027,1934.1175865470589
FDV58,OUT045,3070.942275691595
FDZ57,OUT045,2058.5006198834612
DRM35,OUT046,2941.576487538773
DRN36,OUT018,1470.2370624337882
FDQ13,OUT046,1347.071348155381
DRO35,OUT010,270.1369038287732
NCD43,OUT035,1646.6728182021768
FDA51,OUT018,1842.6618434784011
NCX17,OUT027,5997.103058628244
NCZ17,OUT049,644.724189148196
FDR11,OUT027,4234.303963184058
FDW34,OUT049,3979.173028359768
FDN50,OUT017,1409.9446895630597
FDS09,OUT046,757.0598673916905
FDS48,OUT018,2402.5746842383446
FDL44,OUT049,2732.9039247931323
DRF48,OUT018,3011.463438721916
FDA14,OUT018,2369.362713476135
NCD30,OUT049,1548.3519882026696
FDI16,OUT017,757.309920840224
NCG06,OUT035,4099.957737137706
DRZ24,OUT035,2027.0540874117266
NCS17,OUT045,1497.6745111470007
FDB37,OUT045,4053.685692415303
FDE10,OUT035,2050.537155212974
FDC57,OUT045,3073.9585695121314
FDM12,OUT018,2953.4542958035745
FDE24,OUT049,2068.7033827024684
FDW22,OUT045,3562.0796515202323
DRD01,OUT027,1345.0494810813202
NCZ18,OUT027,5997.103058628244
FDN49,OUT045,641.8554127942715
FDR22,OUT035,1894.3987501648417
FDV08,OUT019,128.57780097894886
FDY39,OUT046,3212.016059489922
FDV36,OUT049,2085.190420813777
FDO60,OUT045,720.2984739252975
FDU04,OUT027,3076.454960644407
FDR20,OUT027,1224.0236360288106
FDW19,OUT019,265.151079435487
FDU40,OUT049,3103.8676215025134
FDK15,OUT045,1563.2103617330038
DRF15,OUT035,2428.826935548188
FDQ25,OUT017,2893.0669779705768
FDI48,OUT019,128.57780097894886
FDS49,OUT046,1276.387607197114
FDV22,OUT046,2640.5772816536005
NCV42,OUT046,1672.620324058116
FDX26,OUT046,3150.702920046808
FDI33,OUT018,1391.5659254237135
FDZ14,OUT049,2058.614710987435
FDG10,OUT013,945.0290845623842
FDM38,OUT018,745.5057967440321
FDG26,OUT027,5992.433691818338
FDH46,OUT035,1635.5389066492655
FDN13,OUT018,1583.8784430707592
FDU57,OUT035,2451.1224911649547
NCI06,OUT046,2968.7696815449267
FDM38,OUT045,822.1518554175289
NCG42,OUT010,293.49040081454933
FDL39,OUT045,2926.0104806447903
FDT31,OUT019,515.4792111686528
FDV59,OUT013,3438.8231106245635
FDB49,OUT035,1627.2683557449845
FDD58,OUT049,1630.9301995514697
DRN59,OUT046,739.6764535097413
FDX48,OUT049,2488.877069803327
FDQ11,OUT049,4094.1216111848807
FDY12,OUT049,810.5715182967964
FDQ11,OUT045,4098.651432639063
DRI11,OUT017,1930.0769610324123
FDY32,OUT027,4291.257826100107
FDS51,OUT045,930.6073376617048
FDR19,OUT010,356.6119975752036
DRB13,OUT018,3038.960986024392
FDS21,OUT035,952.5641339748337
FDQ40,OUT045,2876.1467577948306
NCE55,OUT013,2851.4318201420265
FDX43,OUT027,4313.270059974771
FDS12,OUT049,2067.9275436039607
DRK01,OUT027,2697.863362942812
FDN25,OUT017,865.5639976002884
FDB60,OUT046,3196.272708335135
FDQ13,OUT017,1335.180454176232
DRK13,OUT045,3159.344384969932
DRF25,OUT018,589.5337985551607
NCD42,OUT019,128.57780097894886
FDW25,OUT045,1365.0474138384318
NCV29,OUT027,4858.387887481156
NCK42,OUT035,3532.6512284902497
DRJ13,OUT027,4223.280797020695
DRD15,OUT017,3818.823556927791
FDM27,OUT045,2500.780953197123
FDZ50,OUT018,3006.9403457967796
FDC04,OUT046,4008.6339520876627
FDF50,OUT049,3229.130776536272
FDP15,OUT045,3987.255465080984
FDK46,OUT035,4125.5525035353485
FDZ56,OUT018,2779.4880566093234
FDY60,OUT049,2241.6704046874142
FDB10,OUT035,3892.251725821695
FDR57,OUT045,2491.3638749270817
FDU58,OUT049,3197.9543958748
FDH02,OUT046,1389.209904692482
FDP48,OUT013,3130.6783113217743
FDI46,OUT035,4030.3210242505156
FDW56,OUT013,3119.8650072754563
NCM19,OUT010,270.22079307191814
FDS50,OUT027,5999.318438554187
FDK24,OUT013,727.1853918849218
FDO36,OUT017,2886.6067399970016
FDK45,OUT027,2988.8800902976586
NCL05,OUT045,688.1643639868903
FDL32,OUT018,1841.888628231759
FDA28,OUT049,2059.1344438493693
FDY36,OUT018,1151.1747132309133
FDP32,OUT018,2007.400574644414
FDL50,OUT046,2059.3298000538744
DRC24,OUT049,2439.0340564327153
NCS18,OUT017,1665.3075602368024
FDD16,OUT017,1140.2827105575136
NCV18,OUT013,1444.843713987496
FDX07,OUT046,3128.6653691351867
NCZ05,OUT027,2838.428532865607
NCI31,OUT013,659.8666996866247
FDK14,OUT049,1338.613449523038
NCR06,OUT045,670.4990578036985
NCF54,OUT049,2852.9438401132415
DRG23,OUT010,357.08083910278367
FDD53,OUT046,674.9525680694645
NCM31,OUT027,3126.4571548740105
FDT16,OUT017,4121.738425062931
FDR40,OUT035,1270.4789989239068
DRG25,OUT017,3181.006414755607
FDT10,OUT035,926.9101824070303
FDY32,OUT013,2591.1564597588686
FDN50,OUT035,1422.4389510216113
FDZ35,OUT019,246.84871655977605
NCP54,OUT045,2051.3511994307146
NCD07,OUT035,1732.077418925438
FDS02,OUT018,3040.665899543389
DRN59,OUT018,731.1565341998634
DRB24,OUT013,2436.916218405088
FDP37,OUT027,3115.0851909435464
DRB01,OUT018,3011.8979764270184
FDR47,OUT046,3111.1500363655914
NCM31,OUT010,295.45299655259726
NCF06,OUT027,6002.657232882886
NCV17,OUT027,3126.4571548740105
FDS10,OUT049,2894.0720684609782
FDN52,OUT035,1375.3419507223437
FDZ48,OUT013,1912.7715125504367
FDJ48,OUT049,4097.519151477604
DRB13,OUT027,5186.392464728877
FDV59,OUT017,3514.6422907525393
FDL32,OUT035,1720.3547036537677
FDZ12,OUT035,2080.2071485940546
NCR06,OUT027,1212.3939287135631
FDP51,OUT017,2060.8695786225285
FDY22,OUT013,2145.0030550980555
FDZ38,OUT049,2961.243144175714
NCO54,OUT035,876.7990608732139
FDR23,OUT035,2835.1457337112515
FDM38,OUT049,874.5252421874824
FDS25,OUT013,1790.3654483931884
FDZ22,OUT013,1429.8220805878157
FDZ20,OUT019,580.015710583886
FDD45,OUT010,227.18316286015795
FDN03,OUT049,4052.647373120772
NCW30,OUT046,4098.057528517236
FDY24,OUT027,1383.9453180292787
FDJ26,OUT019,566.1381052232622
FDM15,OUT049,2481.753940200705
NCW54,OUT027,1383.9453180292787
FDA23,OUT045,1615.963198002585
FDA39,OUT019,128.57780097894886
